Date,Adjusted Close
1986-12-01,11.322845796262659
1987-01-01,11.384416463996548
1987-02-01,11.732290736693036
1987-03-01,12.10171474309639
1987-04-01,12.420342948619275
1987-05-01,12.603515685127604
1987-06-01,13.032971092571499
1987-07-01,13.691777237324137
1987-08-01,13.4270233660684
1987-09-01,13.741033771511248
1987-10-01,10.474709848228303
1987-11-01,9.508050364806206
1987-12-01,9.778961302835327
1988-01-01,9.911338238463195
1988-02-01,10.390050180094201
1988-03-01,10.497798848628511
1988-04-01,10.854908721485085
1988-05-01,10.95342178985931
1988-06-01,11.424437398023581
1988-07-01,11.732290736693036
1988-08-01,11.281285595542284
1988-09-01,11.875442539174335
1988-10-01,12.241788012190991
1988-11-01,12.02629067512237
1988-12-01,12.263337745897852
1989-01-01,13.382384631961331
1989-02-01,12.951389957824091
1989-03-01,13.487054767108948
1989-04-01,13.808761506018529
1989-05-01,13.987316442446817
1989-06-01,14.221284979835604
1989-07-01,15.20025859680448
1989-08-01,15.765169473262935
1989-09-01,15.531200935874148
1989-10-01,14.358279715543512
1989-11-01,14.909337191761841
1989-12-01,15.691284671982269
1990-01-01,15.406520333713017
1990-02-01,15.055567527629837
1990-03-01,15.343410399285778
1990-04-01,14.87085552442816
1990-05-01,16.049933811532185
1990-06-01,16.30391281593449
1990-07-01,16.336237416494782
1990-08-01,14.506049318104852
1990-09-01,12.852876889449863
1990-10-01,13.40701289905489
1990-11-01,13.408552165748237
1990-12-01,13.291567897053843
1991-01-01,13.453190899855306
1991-02-01,15.006310993442723
1991-03-01,15.642028137795153
1991-04-01,15.76824800664963
1991-05-01,16.183850013853398
1991-06-01,15.654342271341934
1991-07-01,16.16076101345319
1991-08-01,16.443986085029092
1991-09-01,16.28082381553428
1991-10-01,15.986823877104944
1991-11-01,15.311085798725486
1991-12-01,15.39266693347289
1992-01-01,16.17769294708001
1992-02-01,16.477849952282728
1992-03-01,16.022227011051932
1992-04-01,17.04583936212788
1992-05-01,17.416802635224578
1992-06-01,16.403965151002062
1992-07-01,15.424991534033184
1992-08-01,14.75233198904042
1992-09-01,15.092509928270168
1992-10-01,15.132530862297198
1992-11-01,15.745159006249423
1992-12-01,16.277745282147585
1993-01-01,16.28082381553428
1993-02-01,17.010436228180893
1993-03-01,17.552258104239137
1993-04-01,17.492226703198593
1993-05-01,17.832404642428347
1993-06-01,18.611273589262076
1993-07-01,19.81036234337961
1993-08-01,20.71391189237447
1993-09-01,20.204414616876516
1993-10-01,21.315765169473263
1993-11-01,21.131053166271588
1993-12-01,22.901209863620966
1994-01-01,23.98177508235077
1994-02-01,22.771911461379794
1994-03-01,21.811409044731086
1994-04-01,22.536403657297658
1994-05-01,21.491241572514852
1994-06-01,20.74007942616138
1994-07-01,21.85604777883816
1994-08-01,22.44558692239017
1994-09-01,21.161838500138536
1994-10-01,21.51433057291506
1994-11-01,21.540498106701964
1994-12-01,21.43121017147431
1995-01-01,20.90939876242958
1995-02-01,20.929409229443085
1995-03-01,20.897084628882794
1995-04-01,21.651325308622972
1995-05-01,22.524089523750888
1995-06-01,22.419419388603266
1995-07-01,23.369146938398547
1995-08-01,23.661607610134528
1995-09-01,23.88941908074992
1995-10-01,23.783209678908968
1995-11-01,24.398916356247884
1995-12-01,25.11467536865437
1996-01-01,26.09364898562324
1996-02-01,26.189083520610772
1996-03-01,26.550811193547393
1996-04-01,27.4820675430225
1996-05-01,27.60982667857033
1996-06-01,27.746821414278237
1996-07-01,26.69858079610873
1996-08-01,27.53902041067635
1996-09-01,28.705784564233596
1996-10-01,29.015177169596395
1996-11-01,30.672967398331433
1996-12-01,31.337930609857462
1997-01-01,33.39593017886279
1997-02-01,34.684296401194466
1997-03-01,35.38004494658744
1997-04-01,36.325154696302675
1997-05-01,37.601206785087584
1997-06-01,39.90087122494844
1997-07-01,43.675153157035986
1997-08-01,40.799802973863244
1997-09-01,43.83369762645076
1997-10-01,40.60277683711479
1997-11-01,42.0189021949943
1997-12-01,44.24160330018778
1998-01-01,46.769079210664025
1998-02-01,49.936890065572754
1998-03-01,54.234522673398374
1998-04-01,54.420773943293405
1998-05-01,55.73530769941198
1998-06-01,56.697333990087124
1998-07-01,57.194532524705224
1998-08-01,49.59517285964966
1998-09-01,45.13591724902256
1998-10-01,48.18520456854355
1998-11-01,51.99488963457808
1998-12-01,53.56648092848567
1999-01-01,55.30739155866144
1999-02-01,55.66142289813133
1999-03-01,57.19915032478527
1999-04-01,60.25151617769294
1999-05-01,58.30280454391527
