Date,Price
1999-09-16,52.692043720090844
1999-09-17,52.7997875567819
1999-09-20,52.74565025952827
1999-09-21,52.701597360782664
1999-09-22,52.742465712630995
1999-09-23,52.957953386013116
1999-09-24,53.21324789561115
1999-09-27,53.018459777061295
1999-09-28,52.86719379944085
1999-09-29,52.661790524566754
1999-09-30,52.92080033887827
1999-10-01,52.6463985478966
1999-10-04,52.78386482229554
1999-10-05,52.57793078960524
1999-10-06,52.57050018017827
1999-10-07,52.554577445691905
1999-10-08,52.5890767037457
1999-10-11,52.61455307892387
1999-10-12,52.54926986752979
1999-10-13,52.4144573822119
1999-10-14,52.309898092418116
1999-10-15,52.543431531551455
1999-10-18,52.48292514050327
1999-10-19,52.347581897369174
1999-10-20,52.358197053693424
1999-10-21,52.31626718621266
1999-10-22,52.315205670580234
1999-10-25,52.34439735047191
1999-10-26,52.28919853758584
1999-10-27,52.45638724969267
1999-10-28,52.6814285637666
1999-10-29,53.063043433623115
1999-10-31,53.08533526190403
1999-11-01,52.989268097169635
1999-11-02,53.10868860581736
1999-11-03,53.17768712192493
1999-11-04,53.33956825586964
1999-11-05,53.472257709922665
1999-11-08,53.48393438187934
1999-11-09,53.45951952233357
1999-11-10,53.38839797496115
1999-11-11,53.38786721714494
1999-11-12,53.60229337489463
1999-11-15,53.61503156248372
1999-11-16,53.539663952581606
1999-11-17,53.33001461517782
1999-11-18,53.25836230998918
1999-11-19,53.26897746631342
1999-11-22,53.22280153630297
1999-11-23,53.238724270789334
1999-11-24,53.23607048170827
1999-11-25,53.24668563803252
1999-11-26,53.17821787974115
1999-11-29,53.047120699136755
1999-11-30,53.1585798405413
1999-12-01,53.101257996390395
1999-12-02,53.04446691005569
1999-12-03,53.261546856886454
1999-12-06,53.36557538886403
1999-12-07,53.50781848360887
1999-12-08,53.46695013176054
1999-12-09,53.47862680371721
1999-12-10,53.677130226980545
1999-12-13,53.616623835932366
1999-12-14,53.28914626332948
1999-12-15,53.19254834077888
1999-12-16,53.03703630062872
1999-12-17,53.02535962867206
1999-12-20,52.91655427634857
1999-12-21,52.88895486990554
1999-12-22,52.85764015874903
1999-12-23,52.83057151012221
1999-12-24,52.841186666446454
1999-12-27,52.939907620261906
1999-12-28,52.89267017461903
1999-12-29,53.04340539442327
1999-12-30,53.11611921524433
1999-12-31,52.96803778452115
2000-01-03,52.628883539961606
2000-01-04,52.849678791505845
2000-01-05,52.5763385161566
2000-01-06,52.73981192354994
2000-01-07,52.8167718069007
2000-01-10,52.77112663470645
2000-01-11,52.55776199258918
2000-01-12,52.51689364074085
2000-01-13,52.71168175929069
2000-01-14,52.53865471120554
2000-01-17,52.56678487546478
2000-01-18,52.44417981991978
2000-01-19,52.53387789085963
2000-01-20,52.45744876532509
2000-01-21,52.49619408590858
2000-01-24,52.765288298728116
2000-01-25,52.78121103321448
2000-01-26,52.83959439299781
2000-01-27,52.90753139347297
2000-01-28,53.00784462073706
2000-01-31,52.7907646739063
2000-02-01,52.91549276071615
2000-02-02,53.06941252741766
2000-02-03,53.45686573325251
2000-02-04,53.27534656010797
2000-02-07,52.96432247980766
2000-02-08,53.17821787974115
2000-02-09,52.977591425212964
2000-02-10,52.77908800194963
2000-02-11,52.89903926841357
2000-02-14,53.16017211398994
2000-02-15,53.0710048008663
2000-02-16,53.054551308563724
2000-02-17,53.05879737109342
2000-02-18,53.286492474248426
2000-02-21,53.31886870103736
2000-02-22,53.655369156515846
2000-02-23,53.422897233014936
2000-02-24,53.62246217191069
2000-02-25,53.608662468689175
2000-02-28,53.25146245837842
2000-02-29,53.19944819238964
2000-03-01,53.215370926876
2000-03-02,53.16601044996827
2000-03-03,53.24880866929736
2000-03-06,53.17662560629251
2000-03-07,53.24084730205418
2000-03-08,53.23553972389206
2000-03-09,53.31993021666979
2000-03-10,53.21855547377327
2000-03-13,53.25146245837842
2000-03-14,53.41865117048524
2000-03-15,53.47756528808479
2000-03-16,53.570978663738124
2000-03-17,53.6925222036507
2000-03-20,53.73392131331524
2000-03-21,53.80345058723903
2000-03-22,53.8241501420713
2000-03-23,53.97966218222145
2000-03-24,53.68296856295888
2000-03-27,53.667576586288725
2000-03-28,53.71269100066676
2000-03-29,53.73551358676387
2000-03-30,53.744536469639485
2000-03-31,53.789120126201304
2000-04-03,53.90694836140039
2000-04-04,54.26361761389494
2000-04-05,54.14950468340933
2000-04-06,54.113413151906904
2000-04-07,54.26680216079222
2000-04-10,54.40320691955873
2000-04-11,54.044414635799335
2000-04-12,53.80557361850388
2000-04-13,53.90164078323827
2000-04-14,53.95896262738918
2000-04-17,53.74878253216918
2000-04-18,53.69836053962903
2000-04-19,53.89792547852478
2000-04-20,53.91756351772464
2000-04-21,
2000-04-24,53.96798551026478
2000-04-25,53.61237777340266
2000-04-26,53.57310169500297
2000-04-27,53.23235517699479
2000-04-28,53.1017887542066
2000-04-30,53.12461134030372
2000-05-01,53.058266613277205
2000-05-02,52.93619231554842
2000-05-03,52.74299647044721
2000-05-04,52.59544579754024
2000-05-05,52.49247878119509
2000-05-08,52.32104400655857
2000-05-09,52.40914980404979
2000-05-10,52.56360032856751
2000-05-11,52.62622975088054
2000-05-12,52.394288585195845
2000-05-15,52.48823271866539
2000-05-16,52.542370015919026
2000-05-17,52.42401102290373
2000-05-18,52.23983806067812
2000-05-19,52.34068204575842
2000-05-22,52.56837714891342
2000-05-23,52.51530136729221
2000-05-24,52.47230998417903
2000-05-25,52.57368472707554
2000-05-26,52.73078904067433
2000-05-29,52.76369602527948
2000-05-30,52.6463985478966
2000-05-31,52.82844847885736
2000-06-01,53.07684313684463
2000-06-02,53.20687880181661
2000-06-05,53.41652813922039
2000-06-06,53.38309039679903
2000-06-07,53.512064546138575
2000-06-08,53.54019471039781
2000-06-09,53.56673260120842
2000-06-12,53.68880689893721
2000-06-13,53.637323390764635
2000-06-14,53.807165891952515
2000-06-15,53.81831180609297
2000-06-16,54.02902265912918
2000-06-19,54.01575371372388
2000-06-20,53.98921582291327
2000-06-21,53.795489219995844
2000-06-22,53.76948208700146
2000-06-23,53.639977179845694
2000-06-26,53.86077243138993
2000-06-27,53.90057926760584
2000-06-28,53.86289546265479
2000-06-29,54.11712845662039
2000-06-30,54.14525862087963
2000-07-03,54.29068626252175
2000-07-04,54.30183217666221
2000-07-05,54.350661895753724
2000-07-06,54.20682652756024
2000-07-07,54.357561747364485
2000-07-10,54.33526991908358
2000-07-11,54.319347184597206
2000-07-12,54.29227853597039
2000-07-13,54.5157275765957
2000-07-14,54.306078239191905
2000-07-17,54.20151894939812
2000-07-18,54.24822563722479
2000-07-19,54.25194094193827
2000-07-20,54.66115521823781
2000-07-21,54.72484615618327
2000-07-24,54.6823855308863
2000-07-25,54.716354031123885
2000-07-26,54.72484615618327
2000-07-27,54.84267439138236
2000-07-28,54.80870589114479
2000-07-31,54.785352547231454
2000-08-01,54.91804200128448
2000-08-02,54.975894603251604
2000-08-03,55.05763130694827
2000-08-04,55.200935917325545
2000-08-07,55.11017633075327
2000-08-08,55.21261258928221
2000-08-09,55.23490441756312
2000-08-10,55.370778418513424
2000-08-11,55.223758503422665
2000-08-14,55.30231066022206
2000-08-15,55.24923487860085
2000-08-16,55.20942804238494
2000-08-17,55.2428657848063
2000-08-18,55.33627916045963
2000-08-21,55.32460248850296
2000-08-22,55.318764152524636
2000-08-23,55.44030769243721
2000-08-24,55.48595286463146
2000-08-25,55.49709877877191
2000-08-28,55.37237069196206
2000-08-29,55.268342159984485
2000-08-30,55.305495207119336
2000-08-31,55.494975747507056
2000-09-01,55.63138050627358
2000-09-04,55.66534900651115
2000-09-05,55.6844562878948
2000-09-06,55.588919880976604
2000-09-07,55.526821216479796
2000-09-08,55.60855792017646
2000-09-11,55.53849788843646
2000-09-12,55.52204439613388
2000-09-13,55.64252642041403
2000-09-14,55.50506014601509
2000-09-15,55.428631020480545
2000-09-18,55.392008731161916
2000-09-19,55.50240635693403
2000-09-20,55.39890858277267
2000-09-21,55.48064528646933
2000-09-22,55.58202002936585
2000-09-25,55.65579536581933
2000-09-26,55.73753206951601
2000-09-27,55.76619299159146
2000-09-28,55.85589106253131
2000-09-29,55.91958200047676
2000-09-30,55.93125867243342
2000-10-02,55.87818289081221
2000-10-03,55.79273088240207
2000-10-04,55.73381676480251
2000-10-05,55.8335992342504
2000-10-06,55.93603549277934
2000-10-09,55.969473235200695
2000-10-10,56.00131870417342
2000-10-11,56.03581796222721
2000-10-12,56.12286224408601
2000-10-13,56.08517843913494
2000-10-16,56.00344173543828
2000-10-17,56.18230711950176
2000-10-18,56.116493150291454
2000-10-19,56.12763906443191
2000-10-20,56.18283787731797
2000-10-23,56.351088105057215
2000-10-24,56.25873624503631
2000-10-25,56.14462331455069
2000-10-26,56.15258468179388
2000-10-27,56.06182509522161
2000-10-30,55.98327293842221
2000-10-31,55.90153623472555
2000-11-01,55.98221142278979
2000-11-02,56.01936446992464
2000-11-03,55.80387679654252
2000-11-06,55.75080101492131
2000-11-07,55.77946193699676
2000-11-08,55.816084226315404
2000-11-09,55.966819446119636
2000-11-10,55.97478081336281
2000-11-13,56.116493150291454
2000-11-14,56.169568931912664
2000-11-15,56.26828988572813
2000-11-16,56.37125690207327
2000-11-17,56.25236715124176
2000-11-20,56.295358534354946
2000-11-21,56.31446581573858
2000-11-22,56.50288484049388
2000-11-23,56.514030754634334
2000-11-24,56.418494347716155
2000-11-27,56.38399508966236
2000-11-28,56.490146652904784
2000-11-29,56.5697603253366
2000-11-30,56.69767295904373
2000-12-01,56.54216091889358
2000-12-04,56.529422731304486
2000-12-05,56.752341014113576
2000-12-06,57.03682720360328
2000-12-07,57.06230357878145
2000-12-08,56.9455368592148
2000-12-11,56.97154399220919
2000-12-12,57.027804320727675
2000-12-13,57.23798441594767
2000-12-14,57.45347208932979
2000-12-15,57.57713866050722
2000-12-18,57.66312142673358
2000-12-19,57.590938363728725
2000-12-20,57.8828551626454
2000-12-21,58.037305687163126
2000-12-22,58.07180494521692
2000-12-25,
2000-12-26,58.036244171530704
2000-12-27,57.85631727183479
2000-12-28,57.759188591467975
2000-12-29,57.784664966646154
2000-12-31,57.80642603711086
2001-01-01,
2001-01-02,58.35894492378767
2001-01-03,57.91257760035328
2001-01-04,58.21935561812389
2001-01-05,58.51286469048919
2001-01-08,58.6577615743151
2001-01-09,58.611054886488425
2001-01-10,58.41308222104131
2001-01-11,58.3424914314851
2001-01-12,58.066497367054794
2001-01-15,58.100996625108586
2001-01-16,58.188040906967366
2001-01-17,58.455542846338275
2001-01-18,58.78461269238979
2001-01-19,58.578147901883284
2001-01-22,58.53993333911601
2001-01-23,58.555325315786156
2001-01-24,58.47677315898677
2001-01-25,58.65351551178539
2001-01-26,58.690668558920244
2001-01-29,58.65563854305025
2001-01-30,59.003284912669194
2001-01-31,59.33023172745585
2001-02-01,59.64337883902101
2001-02-02,59.4151529780498
2001-02-05,59.425768134374046
2001-02-06,59.26760230514283
2001-02-07,59.316962782050545
2001-02-08,59.281402008364346
2001-02-09,59.49901271301131
2001-02-12,59.39763797011479
2001-02-13,59.31590126641812
2001-02-14,59.19966530466768
2001-02-15,58.967193381166766
2001-02-16,59.220364859499945
2001-02-19,59.25486411755374
2001-02-20,59.25539487536995
2001-02-21,59.14499724959782
2001-02-22,59.13544360890601
2001-02-23,59.27503291456979
2001-02-26,59.42948343908753
2001-02-27,59.713438870761
2001-02-28,59.91247305184055
2001-03-01,60.113099506368734
2001-03-02,59.83020559032767
2001-03-05,59.836574684122226
2001-03-06,59.83498241067358
2001-03-07,60.0722311545204
2001-03-08,60.20120530385995
2001-03-09,60.094522982801315
2001-03-12,60.14866028005495
2001-03-13,60.05736993566646
2001-03-14,60.30841838273479
2001-03-15,60.440577078971614
2001-03-16,60.564774407965245
2001-03-19,60.44535389931752
2001-03-20,60.582289415900256
2001-03-21,60.638018986602525
2001-03-22,60.78450814387707
2001-03-23,60.55309773600859
2001-03-26,60.43580025862571
2001-03-27,60.07806949049874
2001-03-28,60.10460738130934
2001-03-29,60.173075139600705
2001-03-30,60.36733250033435
2001-03-31,60.376886141026155
2001-04-02,60.29886474204297
2001-04-03,60.35194052366418
2001-04-04,60.370517047231615
2001-04-05,60.22774319467055
2001-04-06,60.5233752983007
2001-04-09,60.40236251620434
2001-04-10,59.95758746621859
2001-04-11,59.934234122305256
2001-04-12,59.812690582392676
2001-04-13,
2001-04-16,59.501135744276155
2001-04-17,59.754307222609334
2001-04-18,59.99261748208858
2001-04-19,59.67363203454509
2001-04-20,59.741038277204034
2001-04-23,60.01172476347222
2001-04-24,60.00747870094252
2001-04-25,59.92361896598101
2001-04-26,60.22190485869223
2001-04-27,59.906634715862225
2001-04-30,60.06055448256373
2001-05-01,60.2558733589298
2001-05-02,60.35512507056147
2001-05-03,60.60988882234329
2001-05-04,60.65659551016994
2001-05-07,60.64916490074298
2001-05-08,60.610419580159494
2001-05-09,60.76964692502313
2001-05-10,60.461807391620106
2001-05-11,59.875850762521914
2001-05-14,60.10513813912556
2001-05-15,59.99261748208858
2001-05-16,60.153967858217065
2001-05-17,60.27869594502692
2001-05-18,60.34663294550207
2001-05-21,60.41138539907995
2001-05-22,60.414039188161006
2001-05-23,60.42783889138252
2001-05-24,60.17413665523313
2001-05-25,60.200674546043736
2001-05-28,60.23623531972995
2001-05-29,60.250035022951465
2001-05-30,60.288249585718745
2001-05-31,60.67464127592117
2001-06-01,60.80945376123904
2001-06-04,60.959658223227066
2001-06-05,61.1889455998307
2001-06-06,61.22238334225207
2001-06-07,61.066871302101916
2001-06-08,60.94532776218934
2001-06-11,61.14913876361479
2001-06-12,61.30465080376495
2001-06-13,61.28554352238132
2001-06-14,61.43574798436934
2001-06-15,61.351888249407835
2001-06-18,61.31579671790541
2001-06-19,61.316327475721614
2001-06-20,61.37205704642388
2001-06-21,61.45007844540707
2001-06-22,61.695288556497076
2001-06-25,61.66928142350268
2001-06-26,61.44424010942874
2001-06-27,61.404964031029046
2001-06-28,61.12153935717176
2001-06-29,60.93736639494615
2001-06-30,60.94851230908661
2001-07-02,61.17673817005783
2001-07-03,61.11729329464207
2001-07-04,61.12950072441495
2001-07-05,60.96921186391889
2001-07-06,61.137462091658136
2001-07-09,61.26112866283556
2001-07-10,61.4293788905748
2001-07-11,61.40602554666147
2001-07-12,61.53977651634692
2001-07-13,61.56047607117919
2001-07-16,61.75048736938314
2001-07-17,61.753141158464196
2001-07-18,62.08061873106708
2001-07-19,62.038158105770094
2001-07-20,62.063103723132066
2001-07-23,62.173501348904196
2001-07-24,62.261607146395406
2001-07-25,62.05036553554298
2001-07-26,62.117241020385705
2001-07-27,62.324236568708436
2001-07-30,62.48558694483692
2001-07-31,62.655429446024804
2001-08-01,62.582184867387525
2001-08-02,62.38951978010253
2001-08-03,62.34069006101101
2001-08-06,62.394296600448435
2001-08-07,62.383681444124186
2001-08-08,62.74459675914844
2001-08-09,62.654367930392375
2001-08-10,62.782811321915716
2001-08-13,62.8613634787151
2001-08-14,62.822618158131625
2001-08-15,62.721774173051315
2001-08-16,62.8480945333098
2001-08-17,63.10445055854026
2001-08-20,62.88843212734193
2001-08-21,62.94256942459556
2001-08-22,62.93301578390374
2001-08-23,63.0492517456542
2001-08-24,62.945753971492834
2001-08-27,62.928769721374046
2001-08-28,63.230240160982525
2001-08-29,63.433520404591775
2001-08-30,63.45952753758617
2001-08-31,63.335330208592524
2001-09-03,63.36080658377071
2001-09-04,62.85340211147192
2001-09-05,62.933546541719956
2001-09-06,63.270046997198435
2001-09-07,63.42290524826753
2001-09-10,63.28278518478753
2001-09-11,
2001-09-12,
2001-09-13,
2001-09-14,63.56992516335829
2001-09-17,63.30666928651707
2001-09-18,62.84331771296389
2001-09-19,63.10922737888616
2001-09-20,62.878347728833894
2001-09-21,62.90063955711479
2001-09-24,62.85340211147192
2001-09-25,62.93036199482268
2001-09-26,63.1718568011992
2001-09-27,63.36876795101389
2001-09-28,63.48606542839678
2001-09-30,63.50994953012631
2001-10-01,63.59911684324995
2001-10-02,63.751444336502836
2001-10-03,63.85016529031829
2001-10-04,63.88837985308556
2001-10-05,63.914386986079954
2001-10-08,63.95047851758238
2001-10-09,63.69889931269784
2001-10-10,63.70792219557344
2001-10-11,63.49933437380208
2001-10-12,63.58637865566086
2001-10-15,63.73605235983268
2001-10-16,63.8724571185992
2001-10-17,64.00620808828465
2001-10-18,63.98497777563617
2001-10-19,63.8772339389451
2001-10-22,63.89156439998283
2001-10-23,63.837427102729194
2001-10-24,64.0476071979492
2001-10-25,64.2100190897101
2001-10-26,64.21957273040192
2001-10-29,64.38251537997904
2001-10-30,64.48017481816207
2001-10-31,64.90478107113177
2001-11-01,65.07515433013586
2001-11-02,64.60012608462603
2001-11-05,64.85595135204026
2001-11-06,65.0019097514986
2001-11-07,65.29382655041526
2001-11-08,65.04861643932526
2001-11-09,65.01889400161738
2001-11-12,65.0544547753036
2001-11-13,64.88991985227783
2001-11-14,64.58048804542616
2001-11-15,63.874580149864045
2001-11-16,63.464835115748286
2001-11-19,63.97170883023086
2001-11-20,63.67607672660071
2001-11-21,63.473327240807684
2001-11-22,63.48500391276434
2001-11-23,63.37566780262465
2001-11-26,63.43776646712147
2001-11-27,63.769490102254046
2001-11-28,63.759936461562226
2001-11-29,64.37880007526556
2001-11-30,64.37243098147101
2001-12-03,64.39206902067086
2001-12-04,64.60277987370708
2001-12-05,63.89050288435041
2001-12-06,63.6495388357901
2001-12-07,63.23660925477708
2001-12-10,63.347006880549195
2001-12-11,63.42078221700268
2001-12-12,63.755159641216316
2001-12-13,63.35125294307889
2001-12-14,63.15699558234526
2001-12-17,63.03439052680026
2001-12-18,63.3385147554898
2001-12-19,63.62990079659025
2001-12-20,63.63202382785511
2001-12-21,63.598586085433745
2001-12-24,63.4961498269048
2001-12-25,
2001-12-26,63.37407552917601
2001-12-27,63.679261273497985
2001-12-28,63.62087791371465
2001-12-31,63.993469900695565
2002-01-01,
2002-01-02,63.6314930700389
2002-01-03,63.79443571961602
2002-01-04,63.788066625821465
2002-01-07,64.13465147980799
2002-01-08,64.06830675278147
2002-01-09,64.1261593547486
2002-01-10,64.4679673883892
2002-01-11,64.74449221063571
2002-01-14,64.75510736695995
2002-01-15,64.86868953962936
2002-01-16,64.79332192972723
2002-01-17,64.48707466977284
2002-01-18,64.67230914763087
2002-01-21,64.70840067913329
2002-01-22,64.67283990544708
2002-01-23,64.3538544579036
2002-01-24,64.38304613779526
2002-01-25,64.34005475468207
2002-01-28,64.37986159089799
2002-01-29,64.6919471868307
2002-01-30,64.4769902712648
2002-01-31,64.32413202019572
2002-02-01,64.50405891989162
2002-02-04,64.61551806129617
2002-02-05,64.39737659883298
2002-02-06,64.2843251839798
2002-02-07,64.18295044108329
2002-02-08,64.47168269310268
2002-02-11,64.39472280975193
2002-02-12,64.23018788672617
2002-02-13,64.16384315969965
2002-02-14,64.36871567675753
2002-02-15,64.53908893576163
2002-02-18,64.57518046726405
2002-02-19,64.48176709161072
2002-02-20,64.4769902712648
2002-02-21,64.53431211541572
2002-02-22,64.65850944440935
2002-02-25,64.67602445234435
2002-02-26,64.55023484990208
2002-02-27,64.8835507584833
2002-02-28,64.8092446642136
2002-03-01,64.4987513417295
2002-03-04,64.4902592166701
2002-03-05,64.52847377943738
2002-03-06,64.45257541171904
2002-03-07,63.99877747885768
2002-03-08,63.71747583626526
2002-03-11,63.759936461562226
2002-03-12,63.79549723524844
2002-03-13,63.89899500940981
2002-03-14,63.48500391276434
2002-03-15,63.64316974199556
2002-03-18,63.77851298512966
2002-03-19,63.74295221144344
2002-03-20,63.52109544426677
2002-03-21,63.60070911669859
2002-03-22,63.56992516335829
2002-03-25,63.58531714002844
2002-03-26,63.78700511018904
2002-03-27,63.774797680416164
2002-03-28,63.56727137427723
2002-03-29,
2002-03-31,63.60070911669859
2002-04-01,63.566209858644804
2002-04-02,63.82256588387526
2002-04-03,64.0868832763489
2002-04-04,64.10174449520284
2002-04-05,64.32307050456329
2002-04-08,64.24823365247738
2002-04-09,64.36871567675753
2002-04-10,64.29440958248783
2002-04-11,64.32413202019572
2002-04-12,64.47911330252964
2002-04-15,64.60171835807466
2002-04-16,64.47433648218374
2002-04-17,64.41170705987071
2002-04-18,64.54545802955616
2002-04-19,64.59269547519905
2002-04-22,64.5512963655345
2002-04-23,64.46955966183783
2002-04-24,64.69619324936042
2002-04-25,64.66434778038767
2002-04-26,64.73122326523041
2002-04-29,64.45735223206496
2002-04-30,64.42550676309223
2002-05-01,64.44089873976239
2002-05-02,64.29069427777435
2002-05-03,64.56244227967495
2002-05-06,64.50671270897267
2002-05-07,64.51998165437799
2002-05-08,64.16278164406724
2002-05-09,64.29494034030405
2002-05-10,64.47486723999995
2002-05-13,64.2094883318939
2002-05-14,63.949947759766175
2002-05-15,64.0874140341651
2002-05-16,64.28697897306087
2002-05-17,64.0868832763489
2002-05-20,64.33633944996859
2002-05-21,64.52688150598874
2002-05-22,64.69937779625768
2002-05-23,64.61976412382586
2002-05-24,64.67973975705785
2002-05-27,64.71689280419268
2002-05-28,64.83790558628904
2002-05-29,65.07833887703315
2002-05-30,65.21686666706451
2002-05-31,65.2561427454642
2002-06-03,65.28798821443692
2002-06-04,65.40475493400359
2002-06-05,65.32036444122586
2002-06-06,65.41643160596026
2002-06-07,65.2211127295942
2002-06-10,65.32567201938798
2002-06-11,65.46738435631663
2002-06-12,65.54699802874845
2002-06-13,65.69879476418511
2002-06-14,66.0050420241395
2002-06-17,65.83466876513542
2002-06-18,65.85112225743799
2002-06-19,66.19399180671103
2002-06-20,65.77681616316829
2002-06-21,66.008757328853
2002-06-24,65.64837277164496
2002-06-25,65.69295642820677
2002-06-26,65.71790204556875
2002-06-27,65.39307826204693
2002-06-28,65.23915849534542
2002-06-30,65.26410411270739
2002-07-01,65.36282506652283
2002-07-02,65.42492373101966
2002-07-03,65.4137778168792
2002-07-04,65.4270467622845
2002-07-05,65.09320009588708
2002-07-08,65.32089519904208
2002-07-09,65.64094216221798
2002-07-10,66.01565718046375
2002-07-11,65.93126668768602
2002-07-12,66.0315799149501
2002-07-15,65.82299209317875
2002-07-16,65.46473056723556
2002-07-17,65.65208807635844
2002-07-18,65.81290769467071
2002-07-19,65.80972314777344
