Date,Adjusted Close
1990-01-02,12.002882508231021
1990-01-03,11.917232344423322
1990-01-04,11.844231536238064
1990-01-05,11.761216922937406
1990-01-08,11.782299718479539
1990-01-09,11.65790929456392
1990-01-10,11.41413575141893
1990-01-11,11.253377625831696
1990-01-12,11.005123566399027
1990-01-15,10.942928756569765
1990-01-16,11.169571623547538
1990-01-17,11.100524543251389
1990-01-18,11.09868038172785
1990-01-19,11.274724217701662
1990-01-22,10.966383306291107
1990-01-23,10.935812689775045
1990-01-24,10.897072429667125
1990-01-25,10.8459458060075
1990-01-26,10.712595153773618
1990-01-29,10.649872751288692
1990-01-30,10.417958783296838
1990-01-31,10.643811869805305
1990-02-01,10.702053756002552
1990-02-02,10.837513170344904
1990-02-05,10.88363248931828
1990-02-06,10.809050511680217
1990-02-07,10.900234768572735
1990-02-08,10.92342632622334
1990-02-09,10.989311067613878
1990-02-12,10.904188496461845
1990-02-13,10.921054572044133
1990-02-14,10.966383306291107
1990-02-15,11.06494662204908
1990-02-16,10.981932008748421
1990-02-20,10.808523723281649
1990-02-21,10.791920639770098
1990-02-22,10.762404404308272
1990-02-23,10.636169014612015
1990-02-26,10.785332165631043
1990-02-27,10.846473398663166
1990-02-28,10.958740451097817
1990-03-01,11.021462853582744
1990-03-02,11.149806201130376
1990-03-05,11.08919256075392
1990-03-06,11.119236388871412
1990-03-07,11.076806197202215
1990-03-08,11.232557822360299
1990-03-09,11.269980709343248
1990-03-12,11.254431202628835
1990-03-13,11.14822503167757
1990-03-14,11.18828346916756
1990-03-15,11.252059448449627
1990-03-16,11.488190940658424
1990-03-19,11.588862214267772
1990-03-20,11.433638181765355
1990-03-21,11.376977465020913
1990-03-22,11.202513994242807
1990-03-23,11.305294834217724
1990-03-26,11.407811073607709
1990-03-27,11.46236383250078
1990-03-28,11.29159029328395
1990-03-29,11.232557822360299
1990-03-30,11.234402788140937
1990-04-02,11.209366264709693
1990-04-03,11.427576496024871
1990-04-04,11.357475034674486
1990-04-05,11.282630064965687
1990-04-06,11.19908866326646
1990-04-09,11.1801138255757
1990-04-10,11.238619508100783
1990-04-11,11.307138995741266
1990-04-12,11.387255066464146
1990-04-16,11.433638181765355
1990-04-17,11.411237208841154
1990-04-18,11.234402788140937
1990-04-19,11.1144920762559
1990-04-20,10.995899541752932
1990-04-23,10.838303755071307
1990-04-24,10.792447428168668
1990-04-25,10.835668204564266
1990-04-26,10.846473398663166
1990-04-27,10.73499612669782
1990-04-30,10.848054568115971
1990-05-01,10.91262113212444
1990-05-02,10.98957486394171
1990-05-03,11.073380061968772
1990-05-04,11.211211230490331
1990-05-07,11.333756688625312
1990-05-08,11.34113574749077
1990-05-09,11.354839484167446
1990-05-10,11.427576496024871
1990-05-11,11.642624388434438
1990-05-14,11.799166598318925
1990-05-15,11.832372765342026
1990-05-16,11.865841924435864
1990-05-17,11.945694198830912
1990-05-18,12.044257514588885
1990-05-21,12.239539984581292
1990-05-22,12.272746151604395
1990-05-23,12.442201513439153
1990-05-24,12.493591933426613
1990-05-25,12.238749399854889
1990-05-29,12.43060573461385
1990-05-30,12.45775021589647
1990-05-31,12.44694502179757
1990-06-01,12.53839307501792
1990-06-04,12.655668236395917
1990-06-05,12.536285117166544
1990-06-06,12.54735330333618
1990-06-07,12.512039178461704
1990-06-08,12.37210005208877
1990-06-11,12.489111417138933
1990-06-12,12.655668236395917
1990-06-13,12.758184475785903
1990-06-14,12.677014828265882
1990-06-15,12.691246157598226
1990-06-18,12.476462061516491
1990-06-19,12.479887392492838
1990-06-20,12.508350051157525
1990-06-21,12.552097615951693
1990-06-22,12.425335437856866
1990-06-25,12.276435278908574
1990-06-26,12.277753456290643
1990-06-27,12.383695830914073
1990-06-28,12.51362034791451
1990-06-29,12.568700699463244
1990-07-02,12.566591937354772
1990-07-03,12.554205573803069
1990-07-05,12.507559466431122
1990-07-06,12.56896369153398
1990-07-09,12.628787551441132
1990-07-10,12.579242097234312
1990-07-11,12.690718564942559
1990-07-12,12.830394699244758
1990-07-13,12.899705575868738
1990-07-16,12.975604122374676
1990-07-17,12.730249409776881
1990-07-18,12.556050539583707
1990-07-19,12.460121970075678
1990-07-20,12.251399559734427
1990-07-23,11.984698255266666
1990-07-24,11.937524555239053
1990-07-25,12.057698259194826
1990-07-26,11.975210434292737
1990-07-27,11.892722609390649
1990-07-30,11.802328937224534
1990-07-31,11.774130074887681
1990-08-01,11.759899549812435
1990-08-02,11.541425522169424
1990-08-03,11.20594012947625
1990-08-06,10.618248557975491
1990-08-07,10.68149774885899
1990-08-08,10.835668204564266
1990-08-09,11.02251723463698
1990-08-10,10.869927948384507
1990-08-13,10.932650350869435
1990-08-14,10.978769669842812
1990-08-15,10.987729898161072
1990-08-16,10.656988818083411
1990-08-17,10.375265599556904
1990-08-20,10.177875171713124
1990-08-21,9.922505849742832
1990-08-22,9.751732310526002
1990-08-23,9.397535876469902
1990-08-24,9.749096760018961
1990-08-27,10.2239944906865
1990-08-28,10.273012352237654
1990-08-29,10.167596766012794
1990-08-30,10.052694163071102
1990-08-31,10.205019652995741
1990-09-04,10.264578912317962
1990-09-05,10.215561050766809
1990-09-06,10.049794816236227
1990-09-07,10.109354879815545
1990-09-10,10.154156021406852
1990-09-11,10.065343518693544
1990-09-12,10.138607318949537
1990-09-13,9.999722573630839
1990-09-14,9.989181175859771
1990-09-17,9.993660887890353
1990-09-18,9.984436863244259
1990-09-19,9.949913323096185
1990-09-20,9.697179551632933
1990-09-21,9.656067537345805
1990-09-24,9.36116737054119
1990-09-25,9.524825647220396
1990-09-26,9.458677109502025
1990-09-27,9.181170610935364
1990-09-28,9.332177923477936
1990-10-01,9.73697419279509
1990-10-02,9.746725005839753
1990-10-03,9.514020453121496
1990-10-04,9.4607850673534
1990-10-05,9.40122580803118
1990-10-08,9.464474998914676
1990-10-09,9.151390579145705
1990-10-10,8.932125966776292
1990-10-11,8.707064269251324
1990-10-12,8.78717953571711
1990-10-15,8.926065085292905
1990-10-16,8.72261297170864
1990-10-17,8.8164327791082
1990-10-18,9.085769634083
1990-10-19,9.203834575930303
1990-10-22,9.411767205802246
1990-10-23,9.403069969554721
1990-10-24,9.406759901115999
1990-10-25,9.34719983753668
1990-10-26,9.1822249919896
1990-10-29,9.052827263387732
1990-10-30,9.118184412122604
1990-10-31,9.094992854471998
1990-11-01,9.112386522709953
1990-11-02,9.322164118362535
1990-11-05,9.51164869894229
1990-11-06,9.501106496914126
1990-11-07,9.333496100860003
1990-11-08,9.366438471555272
1990-11-09,9.605468506341847
1990-11-12,9.944379230011368
1990-11-13,10.007892217222697
1990-11-14,10.143614623635786
1990-11-15,9.990762345312577
1990-11-16,9.748833767948225
1990-11-19,9.858465269875834
1990-11-20,9.662129223086291
1990-11-21,9.694807797453725
1990-11-23,9.712992050418082
1990-11-26,9.75726640361082
1990-11-27,9.970996922895415
1990-11-28,9.998405200505866
1990-11-29,10.072986373886833
